idx	status	source_file	line_no	variant	core_sha256_bits	red_K5	blue_K5	red_K4_count	blue_K4_count	phi0_exists	phi0_timeout	phi0_nodes	phi0_elapsed_s	phi1_exists	phi1_timeout	phi1_nodes	phi1_elapsed_s	phi2_exists	phi2_timeout	phi2_nodes	phi2_elapsed_s	phi2_red_phi	phi2_blue_phi	phi2_degree	status_detail
63	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	32	source	7e091910bc4ffaa0b2c31ab83019064bb83e4376bbf30bd29840b6e2b40270e7	0	0	1174	1138	False	False	71	0.349	False	False	351	1.606	False	False	1119	4.871				phi 0,1,2 excluded
64	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	32	complement	06bc8d73b734854b562685751a9b0244fec1bf96b556c56a88b901ecd5c31a2a	0	0	1138	1174	False	False	71	0.356	False	False	351	1.622	False	False	1119	4.914				phi 0,1,2 excluded
65	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	33	source	dbd7d87559159f04397cd5d4ad8c59d82debf9b2770cc5081d3bbd497e8e3753	0	0	1152	1157	False	False	119	0.577	False	False	609	2.652	False	False	1593	6.748				phi 0,1,2 excluded
66	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	33	complement	37e8e9629a867efd6fefcc432550b8b6f550ab07fd7c213c2dc2b5039dcfd7ef	0	0	1157	1152	False	False	119	0.589	False	False	609	2.698	False	False	1593	6.81				phi 0,1,2 excluded
67	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	34	source	d6ab79c5c1dc0f2d856682ee0e3845c0e0f2e13887740cf7403cbbb472f61677	0	0	1148	1156	False	False	85	0.422	False	False	461	2.057	False	False	1441	6.207				phi 0,1,2 excluded
68	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	34	complement	f30af409b5dc43ab3d8b5a2c6c098e4a1af08bd6794da2cf4915d9c531c3935b	0	0	1156	1148	False	False	85	0.426	False	False	461	2.069	False	False	1441	6.183				phi 0,1,2 excluded
69	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	35	source	019878d384cf3481b0c78370720806b8ccd4ccfdb04bbc5b42e84ce28e2f4845	0	0	1178	1136	False	False	125	0.607	False	False	645	2.887	False	False	1763	7.507				phi 0,1,2 excluded
70	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	35	complement	0d6b116d07609b7116217129e6e5018df8f1b243fd2dc0bf13040d98f3f17b23	0	0	1136	1178	False	False	125	0.614	False	False	645	2.853	False	False	1763	7.508				phi 0,1,2 excluded
71	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	36	source	89a39d2b23dffdaea056a655a5d9de3b01be5851d233aa3ebcc6b832ff95ec0e	0	0	1161	1148	False	False	105	0.51	False	False	545	2.427	False	False	1637	6.97				phi 0,1,2 excluded
72	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	36	complement	21e5bddab05037f934e116a338d7ac9212eeebcb742f70b8ed0173ae0ab9fdf0	0	0	1148	1161	False	False	105	0.525	False	False	545	2.455	False	False	1637	6.989				phi 0,1,2 excluded
73	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	37	source	c2c29afee92d2c3b1282abf416d7401bfbd99094f8ebeb6eb8827632c3f6c871	0	0	1165	1146	False	False	135	0.657	False	False	717	3.158	False	False	1863	7.935				phi 0,1,2 excluded
74	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	37	complement	f32a1119c90b02eedd8bcc8fd75e44af60df3d55e816eb47ec1519c3c188c8b9	0	0	1146	1165	False	False	135	0.659	False	False	717	3.127	False	False	1863	7.98				phi 0,1,2 excluded
75	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	38	source	a3b1464f586214abbbf2a9ac463624aad2a59d00eb72ee2283cb85fc4bcc67fc	0	0	1165	1147	False	False	125	0.604	False	False	671	2.912	False	False	1733	7.289				phi 0,1,2 excluded
76	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	38	complement	8dda87e31e23ff5316d0d75ad87d0c914473a51d39d8a65daa66bf49cc7e95cf	0	0	1147	1165	False	False	125	0.594	False	False	671	2.903	False	False	1733	7.336				phi 0,1,2 excluded
77	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	39	source	155950ae1ea2f66d5c9213ecbba439bee82c680994a480860c53a58d2246ae59	0	0	1148	1159	False	False	109	0.525	False	False	561	2.505	False	False	1557	6.711				phi 0,1,2 excluded
78	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	39	complement	4f25d1d812a15f109c1ae0fab9dcaa031b7720c279dff459741049dbd75f50e2	0	0	1159	1148	False	False	109	0.548	False	False	561	2.502	False	False	1557	6.731				phi 0,1,2 excluded
79	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	40	source	d5c4036935eba0e6745a36ea5cab8bbf91e14849344afea4b83034ac71b10a9b	0	0	1177	1136	False	False	95	0.483	False	False	509	2.295	False	False	1431	6.2				phi 0,1,2 excluded
80	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	40	complement	57e62aeab5931015fca0c6bfab739fc8094689431e4f473bb423cadbbd5f0374	0	0	1136	1177	False	False	95	0.474	False	False	509	2.276	False	False	1431	6.247				phi 0,1,2 excluded
81	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	41	source	942453a8ed06163f6ef6e8583c4e08ca6d97b25c3ef4de27da8202f9017b5089	0	0	1099	1216	False	False	109	0.535	False	False	597	2.618	False	False	1621	6.804				phi 0,1,2 excluded
82	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	41	complement	b795086ef0be66cd05c31a287ac7972a76c43cb24d244f50d3eff7e9053fd0b4	0	0	1216	1099	False	False	109	0.516	False	False	597	2.572	False	False	1621	6.758				phi 0,1,2 excluded
83	DELTA_EXACTLY_2_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	42	source	ffe7e080b1467b26415ea03865b65442160194811881dd4a5e22426dd842bf92	0	0	1185	1133	False	False	133	0.656	False	False	799	3.304	True	False	1796	7.491	0	2	21	phi 0 and phi 1 excluded; phi 2 witness exists
84	DELTA_EXACTLY_2_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	42	complement	932c64ae048e2b09fd02a918b55ddc970e58f5e9cd0aed50106e1e04d11786ef	0	0	1133	1185	False	False	133	0.661	False	False	799	3.313	True	False	313	1.276	0	2	20	phi 0 and phi 1 excluded; phi 2 witness exists
85	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	43	source	4817b601f2b65843b80f3b30c59e265678f9e81d6f500585290fa3e2664730f1	0	0	1207	1114	False	False	77	0.385	False	False	455	2.03	False	False	1265	5.478				phi 0,1,2 excluded
86	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	43	complement	45aec911fd920f248a75ba8725c3a4a60f0084d5f2c717f0645a4060aaa1ecd5	0	0	1114	1207	False	False	77	0.393	False	False	455	2.043	False	False	1265	5.538				phi 0,1,2 excluded
87	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	44	source	5d101dc4b937c96be7ab17337cacab33683d84c88fd107208bb412f6a5785c3c	0	0	1194	1124	False	False	87	0.435	False	False	439	2.026	False	False	1401	6.121				phi 0,1,2 excluded
88	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	44	complement	e965a8d445e17e7de3b9684456c303b37e73e1c7f9bf809c4553459af94309d8	0	0	1124	1194	False	False	87	0.436	False	False	439	2.01	False	False	1401	6.035				phi 0,1,2 excluded
89	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	45	source	43779e3b8a4a25467fd9c1d39d4c43cf9549a8f990cdb539ca7e4adcb6a7bb1d	0	0	1177	1132	False	False	119	0.588	False	False	679	2.961	False	False	1673	7.098				phi 0,1,2 excluded
90	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	45	complement	82e48f9baba8c26863046b396f6242ccd96e7518c4b66806ddcc660a94be8cc4	0	0	1132	1177	False	False	119	0.594	False	False	679	2.927	False	False	1673	7.098				phi 0,1,2 excluded
91	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	46	source	27753322d99325b3460384fa270af32192810dee245508902019b54834da1765	0	0	1194	1121	False	False	129	0.633	False	False	703	3.058	False	False	1925	8.098				phi 0,1,2 excluded
92	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	46	complement	6464b270ca570743db429e216e34b3919a2623576881c1256f0365557f157b87	0	0	1121	1194	False	False	129	0.627	False	False	703	3.073	False	False	1925	8.103				phi 0,1,2 excluded
93	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	47	source	0e2dee1a2e0dd502215bb37d6f13f3036608fd312953ce2db303c97eeec36e90	0	0	1177	1132	False	False	95	0.475	False	False	511	2.324	False	False	1513	6.536				phi 0,1,2 excluded
94	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	47	complement	32ec1b9d9d26e846ad36d3f25b6ea784a042cfcbee57ddbe54357e520a0d29e2	0	0	1132	1177	False	False	95	0.472	False	False	511	2.297	False	False	1513	6.438				phi 0,1,2 excluded
95	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	48	source	7d7de45157ff50dc5f135586b99b16551e694de59f20546686ead1518138b659	0	0	1164	1142	False	False	105	0.518	False	False	597	2.611	False	False	1689	7.114				phi 0,1,2 excluded
96	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	48	complement	a51f58da19b62699354d7077def62c2ebc4e14d45da60584da888852606dbc00	0	0	1142	1164	False	False	105	0.521	False	False	597	2.621	False	False	1689	7.123				phi 0,1,2 excluded
97	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	49	source	a7c8be3771bc7a09c8a2842a28d5b2d7567fb28673e698591c779c54dd6a17ec	0	0	1181	1131	False	False	129	0.635	False	False	705	3.067	False	False	1969	8.22				phi 0,1,2 excluded
98	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	49	complement	fe3eb6d36fe42fa268cf81182965adcd77260540b66c27eb3ea0bc0ce0d1559e	0	0	1131	1181	False	False	129	0.644	False	False	705	3.135	False	False	1969	8.35				phi 0,1,2 excluded
99	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	50	source	f88477d6aefd37459c83f628533489df92fe0a0098c8efa9cc1eb12c96c0e5c7	0	0	1148	1158	False	False	91	0.446	False	False	499	2.224	False	False	1625	6.865				phi 0,1,2 excluded
100	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	50	complement	093ba8b2131704325dc6e3cde80e4b9d7a8815693e2f8a4c6be7886bebc04a19	0	0	1158	1148	False	False	91	0.442	False	False	499	2.223	False	False	1625	6.874				phi 0,1,2 excluded
101	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	51	source	0eacfd815fb7cde2045a5d623c635932143631ff572c44e95d77c396ea6b69df	0	0	1161	1146	False	False	79	0.38	False	False	423	1.871	False	False	1271	5.426				phi 0,1,2 excluded
102	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	51	complement	1e4961b94bbdc36faa797d20751e05e2f500a8b6baff22c410ecfa7e87608859	0	0	1146	1161	False	False	79	0.386	False	False	423	1.887	False	False	1271	5.469				phi 0,1,2 excluded
103	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	52	source	c6c0edf1193b8c9696bd77b2897216a488d0e548d593c151842f72231353c163	0	0	1135	1169	False	False	89	0.438	False	False	475	2.069	False	False	1337	5.721				phi 0,1,2 excluded
104	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	52	complement	d31f043a4ed8ddc0e2cb14dcfdb1fa5168c8bb61f116124c010e284bfaff350a	0	0	1169	1135	False	False	89	0.441	False	False	475	2.097	False	False	1337	5.751				phi 0,1,2 excluded
105	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	53	source	377fb29b1eec4ed7997e906d7bd83745b1820c34da07bbb4f9768b77432cc0e1	0	0	1170	1142	False	False	65	0.318	False	False	337	1.533	False	False	1079	4.667				phi 0,1,2 excluded
106	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	53	complement	4289b8841e55a9b3cddaf8b65ad6aba02cc9254b40ab2fcb2671531ff7dde44b	0	0	1142	1170	False	False	65	0.331	False	False	337	1.564	False	False	1079	4.798				phi 0,1,2 excluded
107	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	54	source	853086e9b6de629807e67780626cfd6e5951af911fe4606bc9e49dbd98f8f054	0	0	1157	1152	False	False	69	0.348	False	False	391	1.755	False	False	1181	5.071				phi 0,1,2 excluded
108	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	54	complement	a731ce098d1f42d29882234956bf23dfea7ae780da73625655d5c7fe6bb52fc8	0	0	1152	1157	False	False	69	0.348	False	False	391	1.75	False	False	1181	5.122				phi 0,1,2 excluded
109	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	55	source	aacbc8b02b52397da2f0240252f62967f600211e86da2bc852f7df1e1da4a867	0	0	1174	1144	False	False	111	0.532	False	False	631	2.696	False	False	1527	6.412				phi 0,1,2 excluded
110	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	55	complement	a2d51de90807a8df9b11c7a7ce0038fc994963b23efd61cae2c26a638f01ff3c	0	0	1144	1174	False	False	111	0.542	False	False	631	2.722	False	False	1527	6.495				phi 0,1,2 excluded
111	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	56	source	c3f904f51460e420ad41215a216e6ac7b28f8600ca2c14b95ac2f9b5d22ef68b	0	0	1157	1155	False	False	89	0.433	False	False	491	2.16	False	False	1383	5.902				phi 0,1,2 excluded
112	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	56	complement	d6eb751353e88e4d38eb416269bb3d0685c12327a33d6bd8c49e5d1f6c5690b2	0	0	1155	1157	False	False	89	0.418	False	False	491	2.067	False	False	1383	5.73				phi 0,1,2 excluded
113	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	57	source	8a612d1112de19a522c2c28597da49a365e5104f72f61d05abb35b68a7b74ac8	0	0	1161	1154	False	False	117	0.539	False	False	625	2.566	False	False	1703	6.701				phi 0,1,2 excluded
114	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	57	complement	4a67f17cc4137801aeec44072c67ffefba5ebc240f1c42d7b0adfdc4d297fe21	0	0	1154	1161	False	False	117	0.544	False	False	625	2.589	False	False	1703	6.75				phi 0,1,2 excluded
115	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	58	source	c71ae7120c248aa8addd9a3fc293be87fbf69b5af7514c70d26c99c878a082ba	0	0	1144	1165	False	False	83	0.372	False	False	473	1.92	False	False	1347	5.317				phi 0,1,2 excluded
116	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	58	complement	b0d22e98a1ed8887aa3295617c9b2cae68c56f426dbe8af962463d505b54fdaa	0	0	1165	1144	False	False	83	0.377	False	False	473	1.944	False	False	1347	5.364				phi 0,1,2 excluded
117	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	59	source	f44cbfec98d3b046ec041450c5d60fbe1a158726a777f94d3d7bb45caef4bdd2	0	0	1170	1143	False	False	109	0.496	False	False	613	2.502	False	False	1633	6.464				phi 0,1,2 excluded
118	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	59	complement	191de149959a9b04bf7265063ec27ba00610ac17c97ce6fe0c965aa7958f7316	0	0	1143	1170	False	False	109	0.504	False	False	613	2.507	False	False	1633	6.443				phi 0,1,2 excluded
119	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	60	source	18d87a0b46d44fef97bb451e7af45de2cc2f89b78190ba6c110821621601ad7d	0	0	1157	1153	False	False	103	0.473	False	False	617	2.506	False	False	1717	6.701				phi 0,1,2 excluded
120	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	60	complement	9aa33575a155d0a6333b4577961f756b18ce96706686e672b9eda8e3a4746102	0	0	1153	1157	False	False	103	0.472	False	False	617	2.53	False	False	1717	6.767				phi 0,1,2 excluded
121	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	61	source	06044ab9667b70818b977728e6b12567bd632d85bde22e5689c9dfb00a9a70d6	0	0	1190	1122	False	False	127	0.577	False	False	673	2.739	False	False	1733	6.821				phi 0,1,2 excluded
122	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	61	complement	420afdae839a1ba68754243dec4e7d65fbf50bf32be7ab571bad7410a25432b4	0	0	1122	1190	False	False	127	0.587	False	False	673	2.76	False	False	1733	6.857				phi 0,1,2 excluded
123	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	62	source	87a4851a93917e3ee9e0e7ec8c4a0ecc928566167248fda57635320b72266575	0	0	1161	1148	False	False	85	0.395	False	False	433	1.832	False	False	1329	5.346				phi 0,1,2 excluded
124	DELTA_GE_3_PROVED	C:\mcdo_ramsey_MASTER43\01_VALIDATION\MDO_R55_REFERENCE_CANDIDATE_V27E_STABLE\MDO_R55_REFERENCE_CANDIDATE_V27E_20260509_032316\r55_42some.g6	62	complement	2799f5266e5a8371ecafa927f0212b4ca14283e53bd7e8be91b2d5cf4dc339d9	0	0	1148	1161	False	False	85	0.396	False	False	433	1.831	False	False	1329	5.348				phi 0,1,2 excluded
